1_x,1_y,Trial 2_x,Trial 2_y,Trial 3_x,Trial 3_y,Trial 4_x,Trial 4_y,Trial 5_x,Trial 5_y,Trial 6_x,Trial 6_y,Trial 7_x,Trial 7_y,Trial 8_x,Trial 8_y,Trial 9_x,Trial 9_y,Trial 10_x,Trial 10_y,Trial 11_x,Trial 11_y,Trial 12_x,Trial 12_y,Trial 13_x,Trial 13_y,Trial 14_x,Trial 14_y,Trial 15_x,Trial 15_y,Trial 15_x.1,Trial 15_y.1,Trial 15_x,Trial 15_y
0.1833039294306335,465.0,0.1832886178861788,1158.0,0.1833179142136249,1083.0,0.1833104357479878,442.0,0.1834316881258941,144.0,0.1833333333333333,521.0,0.1833406084656084,135.0,0.1832977484472049,558.0,0.1833333333333333,605.0,0.1833404063786008,959,0.1833018597997139,905.0,0.1833174671859224,123.0,0.183295059151009,403.0,0.183302533949321,751.0,0.1833018597997139,1205.0,0.1833018597997139,1205.0,0.18334040637860083,1259
0.1999679230152365,431.0,0.1999512195121951,1194.0,0.1999831791421362,1066.0,0.1999750208159867,469.0,0.200107296137339,141.0,0.2,524.0,0.2000079365079365,132.0,0.1999611801242236,530.0,0.2,577.0,0.2000077160493827,968,0.1999656652360515,875.0,0.1999826914755517,141.0,0.1999582463465553,385.0,0.1999664006719865,737.0,0.1999656652360515,1175.0,0.1999656652360515,1175.0,0.20000771604938272,1268
0.2166319165998396,397.0,0.2166138211382113,1228.0,0.2166484440706476,1049.0,0.2166396058839855,496.0,0.2167829041487839,135.0,0.2166666666666666,526.0,0.2166752645502645,129.0,0.2166246118012422,503.0,0.2166666666666666,542.0,0.2166750257201646,972,0.2166294706723891,839.0,0.216647915765181,152.0,0.2166214335421016,367.0,0.2166302673946521,723.0,0.2166294706723891,1139.0,0.2166294706723891,1139.0,0.21667502572016462,1272
0.2332959101844426,362.0,0.2332764227642276,1263.0,0.2333137089991589,1036.0,0.2333041909519844,524.0,0.2334585121602289,135.0,0.2333333333333333,528.0,0.2333425925925926,140.0,0.2332880434782608,476.0,0.2333333333333333,523.0,0.2333423353909465,979,0.2332932761087267,803.0,0.2333131400548103,177.0,0.2332846207376478,355.0,0.2332941341173176,707.0,0.2332932761087267,1103.0,0.2332932761087267,1103.0,0.2333423353909465,1279
0.2499599037690457,328.0,0.2499390243902439,1290.0,0.2499789739276703,1010.0,0.2499687760199833,552.0,0.2501341201716738,317.0,0.25,527.0,0.2500099206349206,142.0,0.2499514751552795,449.0,0.25,488.0,0.2500096450617284,986,0.2499570815450643,763.0,0.2499783643444396,198.0,0.2499478079331941,338.0,0.2499580008399831,687.0,0.2499570815450643,1063.0,0.2499570815450643,1063.0,0.2500096450617284,1286
0.2666238973536487,299.0,0.2666016260162601,1317.0,0.2666442388561816,991.0,0.2666333610879822,581.0,0.2668097281831187,234.0,0.2666666666666666,695.0,0.2666772486772487,149.0,0.2666149068322981,422.0,0.2666666666666666,461.0,0.2666769547325103,986,0.266620886981402,720.0,0.2666435886340689,224.0,0.2666109951287404,321.0,0.2666218675626487,668.0,0.266620886981402,1020.0,0.266620886981402,1020.0,0.2666769547325103,1286
0.2832878909382518,271.0,0.2832642276422764,1343.0,0.283309503784693,965.0,0.2832979461559811,608.0,0.2834853361945637,151.0,0.2833333333333333,593.0,0.2833445767195767,151.0,0.2832783385093168,394.0,0.2833333333333333,434.0,0.2833442644032922,982,0.2832846924177396,681.0,0.2833088129236982,243.0,0.2832741823242867,307.0,0.2832857342853143,649.0,0.2832846924177396,981.0,0.2832846924177396,981.0,0.2833442644032922,1282
0.2999518845228548,244.0,0.2999268292682926,1370.0,0.2999747687132044,945.0,0.29996253122398,636.0,0.3001609442060086,152.0,0.3,492.0,0.3000119047619047,161.0,0.2999417701863354,368.0,0.3,406.0,0.3000115740740741,978,0.2999484978540772,643.0,0.2999740372133275,270.0,0.2999373695198329,293.0,0.2999496010079798,631.0,0.2999484978540772,943.0,0.2999484978540772,943.0,0.3000115740740741,1278
0.3166158781074579,225.0,0.3165894308943089,1387.0,0.3166400336417157,919.0,0.3166271162919789,663.0,0.3168365522174535,160.0,0.3166666666666666,520.0,0.3166792328042328,173.0,0.316605201863354,350.0,0.3166666666666666,371.0,0.316678883744856,977,0.3166123032904149,597.0,0.3166392615029569,290.0,0.3166005567153792,277.0,0.3166134677306453,606.0,0.3166123032904149,897.0,0.3166123032904149,897.0,0.316678883744856,1277
0.3332798716920609,207.0,0.3332520325203252,1405.0,0.3333052985702271,892.0,0.3332917013599778,700.0,0.3335121602288984,168.0,0.3333333333333333,528.0,0.3333465608465608,185.0,0.3332686335403726,324.0,0.3333333333333333,344.0,0.3333461934156378,970,0.3332761087267525,556.0,0.3333044857925862,317.0,0.3332637439109255,265.0,0.3332773344533109,585.0,0.3332761087267525,856.0,0.3332761087267525,856.0,0.33334619341563787,1270
0.349943865276664,189.0,0.3499146341463414,1416.0,0.3499705634987384,865.0,0.3499562864279767,727.0,0.3501877682403433,178.0,0.35,529.0,0.3500138888888889,196.0,0.3499320652173913,305.0,0.35,325.0,0.3500135030864197,961,0.3499399141630901,512.0,0.3499697100822155,345.0,0.3499269311064718,251.0,0.3499412011759765,565.0,0.3499399141630901,812.0,0.3499399141630901,812.0,0.35001350308641976,1261
0.366607858861267,174.0,0.3665772357723577,1428.0,0.3666358284272498,837.0,0.3666208714959756,755.0,0.3668633762517883,187.0,0.3666666666666666,530.0,0.3666812169312169,214.0,0.3665954968944099,280.0,0.3666666666666666,298.0,0.3666808127572016,952,0.3666037195994278,468.0,0.3666349343718448,372.0,0.3665901183020181,241.0,0.366605067898642,541.0,0.3666037195994278,768.0,0.3666037195994278,768.0,0.36668081275720166,1252
0.3832718524458701,161.0,0.383239837398374,1438.0,0.3833010933557612,810.0,0.3832854565639745,791.0,0.3835389842632332,199.0,0.3833333333333333,531.0,0.383348544973545,231.0,0.3832589285714285,262.0,0.3833333333333333,271.0,0.3833481224279835,943,0.3832675250357654,423.0,0.3833001586614741,401.0,0.3832533054975643,231.0,0.3832689346213075,518.0,0.3832675250357654,723.0,0.3832675250357654,723.0,0.38334812242798355,1243
0.3999358460304731,151.0,0.3999024390243902,1443.0,0.3999663582842725,783.0,0.3999500416319734,819.0,0.4002145922746781,214.0,0.4,532.0,0.400015873015873,249.0,0.3999223602484472,245.0,0.4,244.0,0.4000154320987654,933,0.399931330472103,382.0,0.3999653829511034,428.0,0.3999164926931106,222.0,0.3999328013439731,493.0,0.399931330472103,682.0,0.399931330472103,682.0,0.40001543209876544,1233
0.4165998396150762,143.0,0.4165650406504065,1447.0,0.4166316232127838,756.0,0.4166146266999722,855.0,0.416890200286123,232.0,0.4166666666666667,525.0,0.416683201058201,267.0,0.4165857919254658,227.0,0.4166666666666667,225.0,0.4166827417695473,917,0.4165951359084406,343.0,0.4166306072407327,465.0,0.4165796798886569,214.0,0.4165966680666386,471.0,0.4165951359084406,643.0,0.4165951359084406,643.0,0.41668274176954734,1217
0.4332638331996792,133.0,0.4332276422764227,1435.0,0.4332968881412952,728.0,0.4332792117679711,882.0,0.4335658082975679,250.0,0.4333333333333333,524.0,0.4333505291005291,286.0,0.4332492236024844,209.0,0.4333333333333333,207.0,0.4333500514403292,902,0.4332589413447782,301.0,0.433295831530362,492.0,0.4332428670842032,206.0,0.4332605347893042,446.0,0.4332589413447782,601.0,0.4332589413447782,601.0,0.43335005144032923,1202
0.4499278267842823,131.0,0.449890243902439,1433.0,0.4499621530698066,701.0,0.44994379683597,909.0,0.4502414163090129,269.0,0.45,523.0,0.4500178571428571,309.0,0.4499126552795031,191.0,0.45,189.0,0.4500173611111111,889,0.4499227467811159,261.0,0.4499610558199913,519.0,0.4499060542797494,199.0,0.4499244015119697,420.0,0.4499227467811159,561.0,0.4499227467811159,561.0,0.4500173611111111,1189
0.4665918203688853,143.0,0.4665528455284553,1427.0,0.4666274179983179,667.0,0.4666083819039689,927.0,0.4669170243204578,287.0,0.4666666666666667,522.0,0.4666851851851852,331.0,0.4665760869565217,174.0,0.4666666666666667,171.0,0.466684670781893,871,0.4665865522174535,219.0,0.4666262801096206,547.0,0.4665692414752957,193.0,0.4665882682346353,399.0,0.4665865522174535,519.0,0.4665865522174535,519.0,0.466684670781893,1171
0.4832558139534884,144.0,0.4832154471544715,1418.0,0.4832926829268292,640.0,0.4832729669719678,954.0,0.4835926323319027,306.0,0.4833333333333333,521.0,0.4833525132275132,359.0,0.4832395186335403,160.0,0.4833333333333333,153.0,0.4833519804526749,846,0.4832503576537911,177.0,0.4832915043992499,575.0,0.483232428670842,187.0,0.4832521349573008,374.0,0.4832503576537911,477.0,0.4832503576537911,477.0,0.4833519804526749,1146
0.4999198075380914,151.0,0.4998780487804878,1406.0,0.4999579478553406,613.0,0.4999375520399667,972.0,0.5002682403433477,333.0,0.5,524.0,0.5000198412698413,385.0,0.499902950310559,147.0,0.5,143.0,0.5000192901234568,826,0.4999141630901287,149.0,0.4999567286888793,602.0,0.4998956158663883,184.0,0.4999160016799663,354.0,0.4999141630901287,449.0,0.4999141630901287,449.0,0.5000192901234568,1126
0.5165838011226944,162.0,0.516540650406504,1393.0,0.516623212783852,586.0,0.5166021371079657,999.0,0.5169438483547926,352.0,0.5166666666666667,528.0,0.5166871693121693,409.0,0.5165663819875776,137.0,0.5166666666666667,126.0,0.5166865997942387,803,0.5165779685264664,112.0,0.5166219529785085,629.0,0.5165588030619346,181.0,0.5165798684026319,333.0,0.5165779685264664,412.0,0.5165779685264664,412.0,0.5166865997942387,1103
0.5332477947072974,173.0,0.5332032520325203,1370.0,0.5332884777123633,558.0,0.5332667221759645,1026.0,0.5336194563662375,380.0,0.5333333333333333,529.0,0.5333544973544974,432.0,0.5332298136645963,128.0,0.5333333333333333,116.0,0.5333539094650206,780,0.533241773962804,76.0,0.5332871772681379,656.0,0.5332219902574808,178.0,0.5332437351252974,310.0,0.533241773962804,376.0,0.533241773962804,376.0,0.5333539094650206,1080
0.5499117882919006,189.0,0.5498658536585366,1352.0,0.5499537426408747,537.0,0.5499313072439633,1053.0,0.5502950643776824,407.0,0.55,530.0,0.5500218253968254,459.0,0.5498932453416149,121.0,0.55,107.0,0.5500212191358025,753,0.5499055793991416,49.0,0.5499524015577673,674.0,0.5498851774530271,189.0,0.5499076018479631,290.0,0.5499055793991416,349.0,0.5499055793991416,349.0,0.5500212191358025,1053
0.5665757818765036,207.0,0.5665284552845529,1325.0,0.5666190075693861,513.0,0.5665958923119623,1071.0,0.5669706723891274,426.0,0.5666666666666667,529.0,0.5666891534391535,486.0,0.5665566770186335,116.0,0.5666666666666667,98.0,0.5666885288065844,726,0.5665693848354793,21.0,0.5666176258473965,701.0,0.5665483646485734,191.0,0.5665714685706286,271.0,0.5665693848354793,321.0,0.5665693848354793,321.0,0.5666885288065844,1026
0.5832397754611066,225.0,0.583191056910569,1298.0,0.5832842724978974,486.0,0.5832604773799611,1090.0,0.5836462804005723,454.0,0.5833333333333334,530.0,0.5833564814814814,513.0,0.5832201086956522,109.0,0.5833333333333334,97.0,0.5833558384773663,698,0.5832331902718169,0.0,0.5832828501370259,728.0,0.5832115518441197,194.0,0.5832353352932941,252.0,0.5832331902718169,294.0,0.5832331902718169,294.0,0.5833558384773663,998
0.5999037690457096,241.0,0.5998536585365853,1271.0,0.5999495374264088,465.0,0.5999250624479601,1107.0,0.6003218884120172,481.0,0.6,523.0,0.6000238095238095,543.0,0.5998835403726708,108.0,0.6,94.0,0.6000231481481482,679,0.5998969957081545,246.0,0.5999480744266551,747.0,0.5998747390396659,197.0,0.5998992020159597,231.0,0.5998969957081545,272.0,0.5998969957081545,272.0,0.6000231481481482,979
0.6165677626303128,263.0,0.6165162601626016,1244.0,0.6166148023549202,441.0,0.6165896475159589,1125.0,0.6169974964234621,499.0,0.6166666666666667,523.0,0.6166911375661376,567.0,0.6165469720496894,392.0,0.6166666666666667,98.0,0.6166904578189301,651,0.6165608011444922,415.0,0.6166132987162845,774.0,0.6165379262352122,202.0,0.6165630687386252,213.0,0.6165608011444922,249.0,0.6165608011444922,249.0,0.6166904578189301,951
0.6332317562149158,291.0,0.6331788617886178,1207.0,0.6332800672834314,422.0,0.6332542325839579,1135.0,0.633673104434907,535.0,0.6333333333333333,522.0,0.6333584656084656,603.0,0.6332104037267081,254.0,0.6333333333333333,103.0,0.633357767489712,625,0.6332246065808298,409.0,0.6332785230059138,792.0,0.6332011134307585,205.0,0.6332269354612907,197.0,0.6332246065808298,232.0,0.6332246065808298,232.0,0.633357767489712,925
0.6498957497995188,319.0,0.6498414634146341,1171.0,0.6499453322119428,400.0,0.6499188176519567,1148.0,0.650348712446352,554.0,0.65,521.0,0.6500257936507937,629.0,0.6498738354037267,117.0,0.65,106.0,0.6500250771604938,597,0.6498884120171674,404.0,0.649943747295543,810.0,0.6498643006263048,212.0,0.6498908021839563,181.0,0.6498884120171674,214.0,0.6498884120171674,214.0,0.6500250771604938,897
0.6665597433841218,355.0,0.6665040650406504,1135.0,0.6666105971404542,381.0,0.6665834027199556,1154.0,0.6670243204577969,581.0,0.6666666666666666,522.0,0.6666931216931217,651.0,0.6665372670807453,123.0,0.6666666666666666,108.0,0.6666923868312757,563,0.666552217453505,313.0,0.6666089715851724,828.0,0.6665274878218511,220.0,0.6665546689066218,167.0,0.666552217453505,204.0,0.666552217453505,204.0,0.6666923868312757,863
0.683223736968725,383.0,0.6831666666666666,1099.0,0.6832758620689655,367.0,0.6832479877879545,1162.0,0.6836999284692418,609.0,0.6833333333333333,528.0,0.6833604497354497,683.0,0.683200698757764,131.0,0.6833333333333333,115.0,0.6833596965020576,533,0.6832160228898426,449.0,0.6832741958748016,846.0,0.6831906750173974,229.0,0.6832185356292874,153.0,0.6832160228898426,191.0,0.6832160228898426,191.0,0.6833596965020576,833
0.699887730553328,420.0,0.6998292682926829,1056.0,0.6999411269974769,350.0,0.6999125728559534,1171.0,0.7003755364806867,636.0,0.7,530.0,0.7000277777777778,711.0,0.6998641304347827,140.0,0.7,124.0,0.7000270061728395,506,0.6998798283261802,472.0,0.699939420164431,856.0,0.6998538622129437,239.0,0.699882402351953,141.0,0.6998798283261802,183.0,0.6998798283261802,183.0,0.7000270061728395,806
0.716551724137931,456.0,0.7164918699186992,1016.0,0.7166063919259883,339.0,0.7165771579239523,1180.0,0.7170511444921317,663.0,0.7166666666666667,531.0,0.7166951058201059,733.0,0.7165275621118012,150.0,0.7166666666666667,133.0,0.7166943158436214,480,0.7165436337625178,495.0,0.7166046444540604,874.0,0.7165170494084899,250.0,0.7165462690746185,131.0,0.7165436337625178,179.0,0.7165436337625178,179.0,0.7166943158436214,780
0.733215717722534,492.0,0.7331544715447154,972.0,0.7332716568544996,327.0,0.7332417429919512,1189.0,0.7337267525035766,682.0,0.7333333333333333,532.0,0.7333624338624339,760.0,0.7331909937888199,162.0,0.7333333333333333,144.0,0.7333616255144033,452,0.7332074391988556,268.0,0.7332698687436896,883.0,0.7331802366040362,265.0,0.733210135797284,121.0,0.7332074391988556,175.0,0.7332074391988556,175.0,0.7333616255144033,752
0.7498797113071372,529.0,0.7498170731707317,928.0,0.749936921783011,317.0,0.7499063280599501,1194.0,0.7504023605150215,709.0,0.75,531.0,0.7500297619047619,783.0,0.7498544254658386,177.0,0.75,161.0,0.7500289351851852,429,0.7498712446351932,381.0,0.749935093033319,893.0,0.7498434237995825,279.0,0.7498740025199496,111.0,0.7498712446351932,188.0,0.7498712446351932,188.0,0.7500289351851852,729
0.7665437048917402,566.0,0.766479674796748,883.0,0.7666021867115224,308.0,0.766570913127949,1187.0,0.7670779685264664,727.0,0.7666666666666667,527.0,0.76669708994709,806.0,0.7665178571428571,195.0,0.7666666666666667,179.0,0.7666962448559671,406,0.7665350500715308,394.0,0.7666003173229482,910.0,0.7665066109951287,294.0,0.7665378692426151,105.0,0.7665350500715308,189.0,0.7665350500715308,189.0,0.7666962448559671,706
0.7832076984763432,602.0,0.7831422764227642,838.0,0.7832674516400336,302.0,0.7832354981959478,1181.0,0.7837535765379113,754.0,0.7833333333333333,524.0,0.783364417989418,829.0,0.7831812888198758,214.0,0.7833333333333333,197.0,0.783363554526749,380,0.7831988555078684,408.0,0.7832655416125776,912.0,0.783169798190675,311.0,0.7832017359652806,97.0,0.7831988555078684,197.0,0.7831988555078684,197.0,0.783363554526749,680
0.7998716920609462,643.0,0.7998048780487804,793.0,0.799932716568545,297.0,0.7999000832639468,1173.0,0.8004291845493563,772.0,0.8,523.0,0.8000317460317461,851.0,0.7998447204968945,233.0,0.8,216.0,0.8000308641975309,354,0.799862660944206,452.0,0.7999307659022068,921.0,0.7998329853862213,329.0,0.7998656026879463,92.0,0.799862660944206,206.0,0.799862660944206,206.0,0.8000308641975309,654
0.8165356856455492,686.0,0.8164674796747967,748.0,0.8165979814970563,293.0,0.8165646683319456,1164.0,0.8171047925608012,791.0,0.8166666666666667,522.0,0.816699074074074,869.0,0.816508152173913,252.0,0.8166666666666667,235.0,0.8166981738683128,335,0.8165264663805436,497.0,0.8165959901918362,922.0,0.8164961725817675,341.0,0.8165294694106118,89.0,0.8165264663805436,215.0,0.8165264663805436,215.0,0.8166981738683128,635
0.8331996792301524,725.0,0.833130081300813,703.0,0.8332632464255677,298.0,0.8332292533999445,1153.0,0.8337804005722461,808.0,0.8333333333333334,521.0,0.8333664021164021,888.0,0.8331715838509317,271.0,0.8333333333333334,261.0,0.8333654835390947,310,0.8331902718168813,497.0,0.8332612144814655,916.0,0.8331593597773138,358.0,0.8331933361332773,88.0,0.8331902718168813,228.0,0.8331902718168813,228.0,0.8333654835390947,610
0.8498636728147554,763.0,0.8497926829268292,662.0,0.8499285113540791,304.0,0.8498938384679434,1138.0,0.850456008583691,826.0,0.85,525.0,0.8500337301587302,906.0,0.8498350155279504,298.0,0.85,280.0,0.8500327932098766,291,0.8498540772532189,496.0,0.8499264387710947,911.0,0.8498225469728601,377.0,0.8498572028559428,98.0,0.8498540772532189,247.0,0.8498540772532189,247.0,0.8500327932098766,591
0.8665276663993584,805.0,0.8664552845528455,615.0,0.8665937762825904,307.0,0.8665584235359423,1129.0,0.8671316165951359,844.0,0.8666666666666667,529.0,0.8667010582010582,923.0,0.8664984472049689,317.0,0.8666666666666667,307.0,0.8667001028806585,273,0.8665178826895565,248.0,0.8665916630607241,910.0,0.8664857341684064,395.0,0.8665210695786084,99.0,0.8665178826895565,269.0,0.8665178826895565,269.0,0.8667001028806585,573
0.8831916599839614,844.0,0.8831178861788618,573.0,0.8832590412111018,310.0,0.8832230086039412,1111.0,0.8838072246065809,862.0,0.8833333333333333,531.0,0.8833683862433863,934.0,0.8831618788819876,345.0,0.8833333333333333,334.0,0.8833674125514404,255,0.8831816881258941,0.0,0.8832568873503533,904.0,0.8831489213639526,413.0,0.8831849363012739,103.0,0.8831816881258941,287.0,0.8831816881258941,287.0,0.8833674125514404,555
0.8998556535685646,882.0,0.899780487804878,530.0,0.8999243061396132,318.0,0.89988759367194,1101.0,0.9004828326180258,872.0,0.9,532.0,0.9000357142857143,948.0,0.8998253105590063,372.0,0.9,361.0,0.9000347222222222,237,0.8998454935622318,14.0,0.8999221116399827,901.0,0.8998121085594989,431.0,0.8998488030239394,107.0,0.8998454935622318,314.0,0.8998454935622318,314.0,0.9000347222222222,537
0.9165196471531676,924.0,0.9164430894308944,486.0,0.9165895710681244,327.0,0.916552178739939,1083.0,0.9171584406294708,889.0,0.9166666666666666,534.0,0.9167030423280425,960.0,0.9164887422360248,399.0,0.9166666666666666,389.0,0.916702031893004,220,0.9165092989985694,40.0,0.916587335929612,894.0,0.9164752957550452,449.0,0.9165126697466052,114.0,0.9165092989985694,340.0,0.9165092989985694,340.0,0.9167020318930041,520
0.9331836407377706,963.0,0.9331056910569104,446.0,0.9332548359966358,337.0,0.9332167638079378,1064.0,0.9338340486409156,899.0,0.9333333333333332,536.0,0.9333703703703704,968.0,0.9331521739130436,427.0,0.9333333333333332,416.0,0.933369341563786,209,0.933173104434907,68.0,0.9332525602192412,885.0,0.9331384829505917,467.0,0.9331765364692706,121.0,0.933173104434907,368.0,0.933173104434907,368.0,0.933369341563786,509
0.9498476343223736,1000.0,0.9497682926829268,404.0,0.9499201009251472,350.0,0.9498813488759368,1045.0,0.9505096566523604,908.0,0.95,536.0,0.9500376984126984,978.0,0.9498156055900622,454.0,0.95,443.0,0.950036651234568,197,0.9498369098712448,105.0,0.9499177845088708,875.0,0.9498016701461378,486.0,0.949840403191936,131.0,0.9498369098712448,405.0,0.9498369098712448,405.0,0.9500366512345679,497
0.9665116279069768,1037.0,0.966430894308943,362.0,0.9665853658536584,360.0,0.9665459339439356,1018.0,0.9671852646638056,917.0,0.9666666666666668,537.0,0.9667050264550264,981.0,0.9664790372670808,473.0,0.9666666666666668,470.0,0.9667039609053498,185,0.9665007153075824,132.0,0.9665830087985,858.0,0.966464857341684,503.0,0.9665042699146016,141.0,0.9665007153075824,432.0,0.9665007153075824,432.0,0.9667039609053498,485
0.9831756214915798,1074.0,0.9830934959349592,335.0,0.98325063078217,377.0,0.9832105190119346,990.0,0.9838608726752504,922.0,0.9833333333333332,530.0,0.9833723544973544,987.0,0.9831424689440994,498.0,0.9833333333333332,505.0,0.9833712705761316,174,0.98316452074392,170.0,0.9832482330881293,840.0,0.9831280445372304,514.0,0.9831681366372672,151.0,0.98316452074392,470.0,0.98316452074392,470.0,0.9833712705761317,474
0.9998396150761828,1112.0,0.9997560975609756,297.0,0.9999158957106812,395.0,0.9998751040799334,963.0,1.0005364806866954,928.0,1.0,961.0,1.000039682539683,986.0,0.999805900621118,527.0,1.0,524.0,1.0000385802469136,169,0.9998283261802576,209.0,0.9999134573777586,821.0,0.9997912317327766,531.0,0.9998320033599328,166.0,0.9998283261802576,509.0,0.9998283261802576,509.0,1.0000385802469136,469
1.016503608660786,1140.0,1.016418699186992,267.0,1.0165811606391926,413.0,1.0165396891479324,934.0,1.0172120886981402,935.0,1.0166666666666666,749.0,1.0167070105820106,981.0,1.0164693322981366,553.0,1.0166666666666666,559.0,1.0167058899176955,162,1.0164921316165951,247.0,1.016578681667388,803.0,1.016454418928323,549.0,1.0164958700825983,180.0,1.0164921316165951,547.0,1.0164921316165951,547.0,1.0167058899176955,462
1.0331676022453888,1176.0,1.033081300813008,235.0,1.033246425567704,432.0,1.0332042742159313,906.0,1.0338876967095851,936.0,1.0333333333333334,537.0,1.0333743386243386,977.0,1.0331327639751553,588.0,1.0333333333333334,586.0,1.0333731995884774,157,1.0331559370529328,285.0,1.033243905957017,784.0,1.0331176061238692,566.0,1.033159736805264,198.0,1.0331559370529328,585.0,1.0331559370529328,585.0,1.0333731995884774,457
