Trial_625_x,Trial_625_y,Trial_850_x,Trial_850_y,Trial_1371_x,Trial_1371_y,Trial_1482_x,Trial_1482_y,Trial_1605_x,Trial_1605_y,Trial_2161_x,Trial_2161_y,Trial_1178_x,Trial_1178_y,Trial_1217_x,Trial_1217_y,Trial_1664_x,Trial_1664_y,Trial_733_x,Trial_733_y,Trial_1215_x,Trial_1215_y,Trial_1399_x,Trial_1399_y
0.5666666666666667,4110.0,0.5666666666666667,-3585.0,0.5666666666666667,300.0,0.5666666666666667,-420.0,0.5666666666666667,-4080.0,0.5666666666666667,-2100.0,0.5666666666666667,135.0,0.5666666666666667,0.0,0.5666666666666667,765.0,0.5666666666666667,-4005.0,0.5666666666666667,735.0,0.5666666666666667,2655.0
0.6,2655.0,0.6,-3645.0,0.6,0.0,0.6,-720.0,0.6,-3615.0,0.6,-2235.0,0.6,195.0,0.6,-165.0,0.6,825.0,0.6,-4245.0,0.6,1050.0,0.6,2955.0
0.6333333333333333,1860.0,0.6333333333333333,-4530.0,0.6333333333333333,-315.0,0.6333333333333333,-930.0,0.6333333333333333,-4230.0,0.6333333333333333,-2400.0,0.6333333333333333,240.0,0.6333333333333333,-435.0,0.6333333333333333,1020.0,0.6333333333333333,-4425.0,0.6333333333333333,1320.0,0.6333333333333333,2865.0
0.6666666666666666,1275.0,0.6666666666666666,-5865.0,0.6666666666666666,-510.0,0.6666666666666666,-1155.0,0.6666666666666666,-4680.0,0.6666666666666666,-3105.0,0.6666666666666666,285.0,0.6666666666666666,-555.0,0.6666666666666666,1125.0,0.6666666666666666,-4410.0,0.6666666666666666,1485.0,0.6666666666666666,3525.0
0.7,-120.0,0.7,-5400.0,0.7,-705.0,0.7,-1320.0,0.7,-4695.0,0.7,-3315.0,0.7,345.0,0.7,-645.0,0.7,1155.0,0.7,-5295.0,0.7,2025.0,0.7,3555.0
0.7333333333333333,-1275.0,0.7333333333333333,-4860.0,0.7333333333333333,-930.0,0.7333333333333333,-1395.0,0.7333333333333333,-4230.0,0.7333333333333333,-3330.0,0.7333333333333333,375.0,0.7333333333333333,-915.0,0.7333333333333333,1080.0,0.7333333333333333,-36450.0,0.7333333333333333,2205.0,0.7333333333333333,3600.0
0.7666666666666667,-1740.0,0.7666666666666667,-5325.0,0.7666666666666667,-1215.0,0.7666666666666667,-1695.0,0.7666666666666667,-4245.0,0.7666666666666667,-3435.0,0.7666666666666667,375.0,0.7666666666666667,-1005.0,0.7666666666666667,1140.0,0.7666666666666667,450.0,0.7666666666666667,2175.0,0.7666666666666667,3795.0
0.8,-3090.0,0.8,-5865.0,0.8,-1365.0,0.8,-1815.0,0.8,-4050.0,0.8,-3300.0,0.8,435.0,0.8,-1095.0,0.8,1215.0,0.8,26745.0,0.8,2325.0,0.8,3600.0
0.8333333333333334,-4305.0,0.8333333333333334,-5865.0,0.8333333333333334,-1515.0,0.8333333333333334,-1830.0,0.8333333333333334,-4080.0,0.8333333333333334,-2910.0,0.8333333333333334,480.0,0.8333333333333334,-1230.0,0.8333333333333334,1095.0,0.8333333333333334,-10785.0,0.8333333333333334,2400.0,0.8333333333333334,3420.0
0.8666666666666667,-4260.0,0.8666666666666667,-5955.0,0.8666666666666667,-1755.0,0.8666666666666667,-1980.0,0.8666666666666667,-4740.0,0.8666666666666667,-3150.0,0.8666666666666667,450.0,0.8666666666666667,-1185.0,0.8666666666666667,1125.0,0.8666666666666667,-5355.0,0.8666666666666667,2490.0,0.8666666666666667,3585.0
0.9,-4410.0,0.9,-5775.0,0.9,-1875.0,0.9,-1935.0,0.9,-4230.0,0.9,-3600.0,0.9,435.0,0.9,-1410.0,0.9,1065.0,0.9,-4110.0,0.9,2505.0,0.9,3450.0
0.9333333333333332,-4890.0,0.9333333333333332,-5010.0,0.9333333333333332,-1815.0,0.9333333333333332,-1935.0,0.9333333333333332,-4035.0,0.9333333333333332,-3180.0,0.9333333333333332,420.0,0.9333333333333332,-1395.0,0.9333333333333332,870.0,0.9333333333333332,-4725.0,0.9333333333333332,2580.0,0.9333333333333333,2970.0
0.9666666666666668,-4860.0,0.9666666666666668,-5025.0,0.9666666666666668,-1845.0,0.9666666666666668,-2160.0,0.9666666666666668,-3540.0,0.9666666666666668,-2595.0,0.9666666666666668,405.0,0.9666666666666668,-1470.0,0.9666666666666668,825.0,0.9666666666666668,-4425.0,0.9666666666666668,2640.0,0.9666666666666667,3045.0
1.0,-5055.0,1.0,-6045.0,1.0,-1935.0,1.0,-1935.0,1.0,-2745.0,1.0,-2490.0,1.0,420.0,1.0,-1560.0,1.0,795.0,1.0,-4395.0,1.0,2745.0,1.0,2835.0
1.0333333333333334,-5415.0,1.0333333333333334,-4245.0,1.0333333333333334,-1890.0,1.0333333333333334,-1665.0,1.0333333333333334,-4215.0,1.0333333333333334,-2685.0,1.0333333333333334,405.0,1.0333333333333334,-1425.0,1.0333333333333334,630.0,1.0333333333333334,-4860.0,1.0333333333333334,2400.0,1.0333333333333334,2415.0
1.0666666666666669,-5925.0,1.0666666666666669,-4515.0,1.0666666666666669,-2085.0,1.0666666666666669,-1770.0,1.0666666666666669,-2850.0,1.0666666666666669,-2295.0,1.0666666666666669,360.0,1.0666666666666669,-1290.0,1.0666666666666669,480.0,1.0666666666666669,-3960.0,1.0666666666666669,2010.0,1.0666666666666667,2160.0
1.1,-5580.0,1.1,-5460.0,1.1,-2040.0,1.1,-1665.0,1.1,-825.0,1.1,-1890.0,1.1,315.0,1.1,-1185.0,1.1,375.0,1.1,-2835.0,1.1,2085.0,1.1,1665.0
1.1333333333333333,-4725.0,1.1333333333333333,-5055.0,1.1333333333333333,-1770.0,1.1333333333333333,-1410.0,1.1333333333333333,-1050.0,1.1333333333333333,-1500.0,1.1333333333333333,270.0,1.1333333333333333,-1350.0,1.1333333333333333,240.0,1.1333333333333333,-2355.0,1.1333333333333333,1935.0,1.1333333333333333,1305.0
1.1666666666666667,-5430.0,1.1666666666666667,-4185.0,1.1666666666666667,-1800.0,1.1666666666666667,-1230.0,1.1666666666666667,-330.0,1.1666666666666667,-1065.0,1.1666666666666667,225.0,1.1666666666666667,-1200.0,1.1666666666666667,120.0,1.1666666666666667,-1755.0,1.1666666666666667,1530.0,1.1666666666666667,870.0
1.2,-5985.0,1.2,-2895.0,1.2,-1665.0,1.2,-1095.0,1.2,30.0,1.2,-675.0,1.2,165.0,1.2,-975.0,1.2,-120.0,1.2,-1065.0,1.2,1350.0,1.2,30.0
1.2333333333333334,-5175.0,1.2333333333333334,-2760.0,1.2333333333333334,-1455.0,1.2333333333333334,-840.0,1.2333333333333334,1200.0,1.2333333333333334,75.0,1.2333333333333334,120.0,1.2333333333333334,-900.0,1.2333333333333334,-255.0,1.2333333333333334,285.0,1.2333333333333334,1035.0,1.2333333333333334,-510.0
1.2666666666666666,-7575.0,1.2666666666666666,-1290.0,1.2666666666666666,-1305.0,1.2666666666666666,-630.0,1.2666666666666666,2175.0,1.2666666666666666,510.0,1.2666666666666666,60.0,1.2666666666666666,-690.0,1.2666666666666666,-300.0,1.2666666666666666,930.0,1.2666666666666666,645.0,1.2666666666666666,-795.0
1.3,-5520.0,1.3,0.0,1.3,-1110.0,1.3,-360.0,1.3,2400.0,1.3,825.0,1.3,-15.0,1.3,-495.0,1.3,-480.0,1.3,1800.0,1.3,300.0,1.3,-1395.0
1.3333333333333333,-2655.0,1.3333333333333333,660.0,1.3333333333333333,-855.0,1.3333333333333333,45.0,1.3333333333333333,2640.0,1.3333333333333333,1425.0,1.3333333333333333,-75.0,1.3333333333333333,-420.0,1.3333333333333333,-630.0,1.3333333333333333,2670.0,1.3333333333333333,-195.0,1.3333333333333333,-1950.0
1.3666666666666667,-4455.0,1.3666666666666667,1665.0,1.3666666666666667,-585.0,1.3666666666666667,270.0,1.3666666666666667,3105.0,1.3666666666666667,1500.0,1.3666666666666667,-105.0,1.3666666666666667,-255.0,1.3666666666666667,-705.0,1.3666666666666667,5310.0,1.3666666666666667,-540.0,1.3666666666666667,-2310.0
1.4,-4335.0,1.4,-270.0,1.4,-345.0,1.4,390.0,1.4,3375.0,1.4,1680.0,1.4,-165.0,1.4,75.0,1.4,-825.0,1.4,3735.0,1.4,-735.0,1.4,-2730.0
1.4333333333333331,-3840.0,1.4333333333333331,2775.0,1.4333333333333331,0.0,1.4333333333333331,720.0,1.4333333333333331,3705.0,1.4333333333333331,2325.0,1.4333333333333331,-240.0,1.4333333333333331,255.0,1.4333333333333331,-960.0,1.4333333333333331,1935.0,1.4333333333333331,-1050.0,1.4333333333333333,-2850.0
1.4666666666666666,-3060.0,1.4666666666666666,6885.0,1.4666666666666666,270.0,1.4666666666666666,1065.0,1.4666666666666666,4590.0,1.4666666666666666,2955.0,1.4666666666666666,-285.0,1.4666666666666666,360.0,1.4666666666666666,-1020.0,1.4666666666666666,4755.0,1.4666666666666666,-1395.0,1.4666666666666666,-2910.0
1.5,-1725.0,1.5,4830.0,1.5,495.0,1.5,1170.0,1.5,4920.0,1.5,2805.0,1.5,-330.0,1.5,510.0,1.5,-990.0,1.5,4125.0,1.5,-1770.0,1.5,-3210.0
1.5333333333333334,-765.0,1.5333333333333334,4170.0,1.5333333333333334,780.0,1.5333333333333334,1275.0,1.5333333333333334,4350.0,1.5333333333333334,2895.0,1.5333333333333334,-330.0,1.5333333333333334,720.0,1.5333333333333334,-1095.0,1.5333333333333334,4350.0,1.5333333333333334,-1905.0,1.5333333333333334,-3450.0
1.5666666666666669,-60.0,1.5666666666666669,5235.0,1.5666666666666669,990.0,1.5666666666666669,1545.0,1.5666666666666669,4200.0,1.5666666666666669,3300.0,1.5666666666666669,-375.0,1.5666666666666669,900.0,1.5666666666666669,-1140.0,1.5666666666666669,5085.0,1.5666666666666669,-2115.0,1.5666666666666667,-3465.0
1.6,1575.0,1.6,5775.0,1.6,1170.0,1.6,1725.0,1.6,4260.0,1.6,3255.0,1.6,-420.0,1.6,1080.0,1.6,-1065.0,1.6,5010.0,1.6,-2250.0,1.6,-3540.0
1.6333333333333333,2715.0,1.6333333333333333,4980.0,1.6333333333333333,1455.0,1.6333333333333333,1650.0,1.6333333333333333,4635.0,1.6333333333333333,3255.0,1.6333333333333333,-405.0,1.6333333333333333,1185.0,1.6333333333333333,-1155.0,1.6333333333333333,7800.0,1.6333333333333333,-2535.0,1.6333333333333333,-3765.0
1.6666666666666667,3150.0,1.6666666666666667,5610.0,1.6666666666666667,1695.0,1.6666666666666667,1920.0,1.6666666666666667,4620.0,1.6666666666666667,2970.0,1.6666666666666667,-420.0,1.6666666666666667,1215.0,1.6666666666666667,-1140.0,1.6666666666666667,5190.0,1.6666666666666667,-2745.0,1.6666666666666667,-3810.0
1.7,3945.0,1.7,5715.0,1.7,1815.0,1.7,2160.0,1.7,4470.0,1.7,3345.0,1.7,-450.0,1.7,1410.0,1.7,-1035.0,1.7,2505.0,1.7,-2295.0,1.7,-3495.0
1.7333333333333334,4515.0,1.7333333333333334,4605.0,1.7333333333333334,1965.0,1.7333333333333334,1875.0,1.7333333333333334,4410.0,1.7333333333333334,3510.0,1.7333333333333334,-465.0,1.7333333333333334,1425.0,1.7333333333333334,-1005.0,1.7333333333333334,4950.0,1.7333333333333334,-2505.0,1.7333333333333334,-2985.0
1.7666666666666666,4440.0,1.7666666666666666,4740.0,1.7666666666666666,1920.0,1.7666666666666666,2010.0,1.7666666666666666,4140.0,1.7666666666666666,3045.0,1.7666666666666666,-420.0,1.7666666666666666,1365.0,1.7666666666666666,-1005.0,1.7666666666666666,4935.0,1.7666666666666666,-3045.0,1.7666666666666666,-3120.0
1.8,5430.0,1.8,6075.0,1.8,1980.0,1.8,2070.0,1.8,3915.0,1.8,2805.0,1.8,-405.0,1.8,1455.0,1.8,-885.0,1.8,4620.0,1.8,-2685.0,1.8,-3180.0
1.8333333333333333,6000.0,1.8333333333333333,6495.0,1.8333333333333333,2100.0,1.8333333333333333,1845.0,1.8333333333333333,3600.0,1.8333333333333333,2715.0,1.8333333333333333,-420.0,1.8333333333333333,1425.0,1.8333333333333333,-705.0,1.8333333333333333,4485.0,1.8333333333333333,-2385.0,1.8333333333333333,-2820.0
1.8666666666666667,5550.0,1.8666666666666667,5385.0,1.8666666666666667,1965.0,1.8666666666666667,1815.0,1.8666666666666667,3015.0,1.8666666666666667,2610.0,1.8666666666666667,-375.0,1.8666666666666667,1335.0,1.8666666666666667,-645.0,1.8666666666666667,4170.0,1.8666666666666667,-2055.0,1.8666666666666667,-2520.0
1.9,5670.0,1.9,5025.0,1.9,1905.0,1.9,1740.0,1.9,2160.0,1.9,2235.0,1.9,-330.0,1.9,1290.0,1.9,-495.0,1.9,3975.0,1.9,-2085.0,1.9,-2175.0
1.933333333333333,5100.0,1.933333333333333,7095.0,1.933333333333333,1965.0,1.933333333333333,1545.0,1.933333333333333,2025.0,1.933333333333333,2115.0,1.933333333333333,-285.0,1.933333333333333,1290.0,1.933333333333333,-345.0,1.933333333333333,3885.0,1.9333333333333331,-2070.0,1.9333333333333333,-1755.0
1.9666666666666663,8715.0,1.9666666666666663,4875.0,1.9666666666666663,1890.0,1.9666666666666663,1455.0,1.9666666666666663,1425.0,1.9666666666666663,1755.0,1.9666666666666663,-240.0,1.9666666666666663,1290.0,1.9666666666666663,-240.0,1.9666666666666663,2655.0,1.9666666666666663,-1635.0,1.9666666666666666,-1305.0
2.0,5355.0,2.0,3105.0,2.0,1830.0,2.0,1335.0,2.0,540.0,2.0,1035.0,2.0,-210.0,2.0,1215.0,2.0,22245.0,2.0,1755.0,2.0,-1485.0,2.0,-705.0
2.033333333333333,2130.0,2.033333333333333,4230.0,2.033333333333333,1575.0,2.033333333333333,960.0,2.033333333333333,-240.0,2.033333333333333,645.0,2.033333333333333,-165.0,2.033333333333333,960.0,2.033333333333333,90.0,2.033333333333333,1305.0,2.033333333333333,-1200.0,2.033333333333333,960.0
2.066666666666667,6105.0,2.066666666666667,3075.0,2.066666666666667,1290.0,2.066666666666667,720.0,2.066666666666667,-1125.0,2.066666666666667,150.0,2.066666666666667,-105.0,2.066666666666667,780.0,2.066666666666667,-22140.0,2.066666666666667,-46635.0,2.066666666666667,-930.0,2.066666666666667,150.0
2.1,5040.0,2.1,2355.0,2.1,1095.0,2.1,525.0,2.1,-1380.0,2.1,-330.0,2.1,-45.0,2.1,705.0,2.1,315.0,2.1,-630.0,2.1,-555.0,2.1,-300.0
2.1333333333333333,5280.0,2.1333333333333333,1905.0,2.1333333333333333,900.0,2.1333333333333333,255.0,2.1333333333333333,-1950.0,2.1333333333333333,-780.0,2.1333333333333333,15.0,2.1333333333333333,495.0,2.1333333333333333,570.0,2.1333333333333333,45675.0,2.1333333333333333,-240.0,2.1333333333333333,1260.0
2.1666666666666665,5145.0,2.1666666666666665,135.0,2.1666666666666665,735.0,2.1666666666666665,-60.0,2.1666666666666665,-3195.0,2.1666666666666665,-1275.0,2.1666666666666665,75.0,2.1666666666666665,315.0,2.1666666666666665,630.0,2.1666666666666665,-2190.0,2.1666666666666665,90.0,2.1666666666666665,1665.0
2.2,4350.0,2.2,-1260.0,2.2,510.0,2.2,-255.0,2.2,-3375.0,2.2,-1620.0,2.2,120.0,2.2,135.0,2.2,705.0,2.2,-3030.0,2.2,375.0,2.2,2190.0
2.2333333333333334,4305.0,2.2333333333333334,-1830.0,2.2333333333333334,330.0,2.2333333333333334,-360.0,2.2333333333333334,-3465.0,2.2333333333333334,-1980.0,2.2333333333333334,165.0,2.2333333333333334,-90.0,2.2333333333333334,900.0,2.2333333333333334,-3465.0,2.2333333333333334,735.0,2.2333333333333334,2505.0
2.2666666666666666,3615.0,2.2666666666666666,-3120.0,2.2666666666666666,-135.0,2.2666666666666666,-720.0,2.2666666666666666,-3915.0,2.2666666666666666,-2310.0,2.2666666666666666,210.0,2.2666666666666666,-225.0,2.2666666666666666,960.0,2.2666666666666666,-3420.0,2.2666666666666666,1095.0,2.2666666666666666,2730.0
2.3,2835.0,2.3,-3765.0,2.3,-375.0,2.3,-930.0,2.3,-3795.0,2.3,-2655.0,2.3,270.0,2.3,-375.0,2.3,990.0,2.3,-4230.0,2.3,1365.0,2.3,2880.0
2.333333333333333,2505.0,2.333333333333333,-4380.0,2.333333333333333,-375.0,2.333333333333333,-1140.0,2.333333333333333,-4530.0,2.333333333333333,-3060.0,2.333333333333333,315.0,2.333333333333333,-555.0,2.333333333333333,1110.0,2.333333333333333,-5175.0,2.333333333333333,1455.0,2.3333333333333335,3435.0
2.3666666666666667,1455.0,2.3666666666666667,-5010.0,2.3666666666666667,-735.0,2.3666666666666667,-1380.0,2.3666666666666667,-4215.0,2.3666666666666667,-3135.0,2.3666666666666667,345.0,2.3666666666666667,-705.0,2.3666666666666667,1125.0,2.3666666666666667,-4500.0,2.3666666666666667,1605.0,2.3666666666666667,3240.0
2.4,-30.0,2.4,-4950.0,2.4,-1020.0,2.4,-1515.0,2.4,-3795.0,2.4,-2925.0,2.4,375.0,2.4,-945.0,2.4,1110.0,2.4,-5040.0,2.4,2235.0,2.4,3660.0
2.433333333333333,-840.0,2.433333333333333,-5370.0,2.433333333333333,-1170.0,2.433333333333333,-1680.0,2.433333333333333,-4575.0,2.433333333333333,-3330.0,2.433333333333333,390.0,2.433333333333333,-960.0,2.433333333333333,1080.0,2.433333333333333,195.0,2.433333333333333,2385.0,2.433333333333333,4050.0
2.466666666666667,-1215.0,2.466666666666667,-5565.0,2.466666666666667,-1425.0,2.466666666666667,-1755.0,2.466666666666667,-6960.0,2.466666666666667,-3540.0,2.466666666666667,435.0,2.466666666666667,-1065.0,2.466666666666667,1035.0,2.466666666666667,-33570.0,2.466666666666667,2295.0,2.466666666666667,3330.0
2.5,-2505.0,2.5,-5730.0,2.5,-1620.0,2.5,-1890.0,2.5,-3945.0,2.5,-3000.0,2.5,450.0,2.5,-1275.0,2.5,1125.0,2.5,-10485.0,2.5,2475.0,2.5,3675.0
2.533333333333333,-3600.0,2.533333333333333,-6075.0,2.533333333333333,-1710.0,2.533333333333333,-2115.0,2.533333333333333,-1845.0,2.533333333333333,-2910.0,2.533333333333333,435.0,2.533333333333333,-1260.0,2.533333333333333,1110.0,2.533333333333333,24465.0,2.533333333333333,2460.0,2.533333333333333,3090.0
2.566666666666667,-4215.0,2.566666666666667,-5940.0,2.566666666666667,-1755.0,2.566666666666667,-1935.0,2.566666666666667,-4575.0,2.566666666666667,-3465.0,2.566666666666667,435.0,2.566666666666667,-1335.0,2.566666666666667,960.0,2.566666666666667,-4575.0,2.566666666666667,2640.0,2.566666666666667,3030.0
2.6,-4560.0,2.6,-5460.0,2.6,-1755.0,2.6,-1725.0,2.6,-3645.0,2.6,-3000.0,2.6,435.0,2.6,-1425.0,2.6,930.0,2.6,-5310.0,2.6,2625.0,2.6,3870.0
2.6333333333333333,-4245.0,2.6333333333333333,-5085.0,2.6333333333333333,-1905.0,2.6333333333333333,-2055.0,2.6333333333333333,-4260.0,2.6333333333333333,-2865.0,2.6333333333333333,435.0,2.6333333333333333,-1455.0,2.6333333333333333,825.0,2.6333333333333333,-4800.0,2.6333333333333333,2310.0,2.6333333333333333,3060.0
2.6666666666666665,-4860.0,2.6666666666666665,-5475.0,2.6666666666666665,-1845.0,2.6666666666666665,-2055.0,2.6666666666666665,-4170.0,2.6666666666666665,-2985.0,2.6666666666666665,405.0,2.6666666666666665,-1395.0,2.6666666666666665,735.0,2.6666666666666665,-3585.0,2.6666666666666665,2385.0,2.6666666666666665,2670.0
2.7,-8895.0,2.7,-4950.0,2.7,-2115.0,2.7,-1815.0,2.7,-3105.0,2.7,-2445.0,2.7,360.0,2.7,-1425.0,2.7,645.0,2.7,-4140.0,2.7,2535.0,2.7,2625.0
2.7333333333333334,-5685.0,2.7333333333333334,-4275.0,2.7333333333333334,-2085.0,2.7333333333333334,-1785.0,2.7333333333333334,-3240.0,2.7333333333333334,-2370.0,2.7333333333333334,330.0,2.7333333333333334,-1410.0,2.7333333333333334,465.0,2.7333333333333334,-4815.0,2.7333333333333334,2535.0,2.7333333333333334,2130.0
2.7666666666666666,-2415.0,2.7666666666666666,-5205.0,2.7666666666666666,-1620.0,2.7666666666666666,-1545.0,2.7666666666666666,-2085.0,2.7666666666666666,-1950.0,2.7666666666666666,300.0,2.7666666666666666,-1275.0,2.7666666666666666,360.0,2.7666666666666666,-4095.0,2.7666666666666666,2025.0,2.7666666666666666,1890.0
2.8,-5025.0,2.8,-5760.0,2.8,-1905.0,2.8,-1335.0,2.8,-1500.0,2.8,-1395.0,2.8,255.0,2.8,-1275.0,2.8,240.0,2.8,-3195.0,2.8,1635.0,2.8,1485.0
2.833333333333333,-5160.0,2.833333333333333,-4605.0,2.833333333333333,-1965.0,2.833333333333333,-1200.0,2.833333333333333,-1200.0,2.833333333333333,-1140.0,2.833333333333333,210.0,2.833333333333333,-1140.0,2.833333333333333,-30.0,2.833333333333333,-2400.0,2.833333333333333,1590.0,2.8333333333333335,780.0
2.8666666666666667,-5700.0,2.8666666666666667,-3795.0,2.8666666666666667,-1590.0,2.8666666666666667,-1110.0,2.8666666666666667,75.0,2.8666666666666667,-705.0,2.8666666666666667,150.0,2.8666666666666667,-975.0,2.8666666666666667,-180.0,2.8666666666666667,-1995.0,2.8666666666666667,1440.0,2.8666666666666667,495.0
2.9,-5550.0,2.9,-3570.0,2.9,-1365.0,2.9,-855.0,2.9,525.0,2.9,21840.0,2.9,105.0,2.9,-870.0,2.9,-180.0,2.9,-1215.0,2.9,1080.0,2.9,-15.0
2.933333333333333,-5250.0,2.933333333333333,-2265.0,2.933333333333333,-1260.0,2.933333333333333,-510.0,2.933333333333333,1050.0,2.933333333333333,285.0,2.933333333333333,45.0,2.933333333333333,-660.0,2.933333333333333,-375.0,2.933333333333333,-75.0,2.933333333333333,585.0,2.933333333333333,-930.0
2.966666666666667,-5265.0,2.966666666666667,-1545.0,2.966666666666667,-1095.0,2.966666666666667,-315.0,2.966666666666667,1965.0,2.966666666666667,-21330.0,2.966666666666667,-45.0,2.966666666666667,-450.0,2.966666666666667,-540.0,2.966666666666667,1125.0,2.966666666666667,255.0,2.966666666666667,-1305.0
3.0,-5265.0,3.0,-1170.0,3.0,-855.0,3.0,15.0,3.0,2520.0,3.0,1050.0,3.0,-90.0,3.0,-330.0,3.0,-630.0,3.0,1950.0,3.0,-135.0,3.0,-1500.0
